|         line         | RAM[0] | RAM[1] | RAM[2] | RAM[3] | RAM[4] |argument|argument|local[0]|local[1]|local[2]|local[3]|local[4]|
| Math.multiply.57     |    284 |    278 |    271 |      0 |   2072 |   4096 |     63 |   3840 |     63 |     15 |      4 |      0 |
| Math.multiply.58     |    283 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     15 |      4 |      0 |
| Math.multiply.59     |    284 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     15 |      4 |      0 |
| Math.multiply.60     |    285 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     15 |      4 |      0 |
| Math.multiply.61     |    286 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     15 |      4 |      0 |
| Math.multiply.62     |    285 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     15 |      4 |      0 |
| Math.multiply.63     |    284 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     15 |      4 |      0 |
| Math.multiply.64     |    285 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     15 |      4 |      0 |
| Math.multiply.65     |    284 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     15 |      4 |      0 |
| Math.multiply.66     |    283 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     31 |      4 |      0 |
| Math.multiply.67     |    284 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     31 |      4 |      0 |
| Math.multiply.68     |    285 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     31 |      4 |      0 |
| Math.multiply.69     |    284 |    278 |    271 |      0 |   2072 |   4096 |     63 |   7936 |     63 |     31 |      4 |      0 |
| Math.multiply.70     |    283 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      4 |      0 |
| Math.multiply.71     |    284 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      4 |      0 |
| Math.multiply.72     |    285 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      4 |      0 |
| Math.multiply.73     |    284 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      4 |      0 |
| Math.multiply.74     |    283 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.75     |    283 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.34     |    284 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.35     |    285 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.36     |    284 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.37     |    285 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.38     |    286 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.39     |    285 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.40     |    284 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.41     |    284 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.42     |    283 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.43     |    284 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.44     |    285 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.45     |    284 |    278 |    271 |      0 |   2072 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.46     |    283 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.47     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.48     |    285 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.49     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.50     |    285 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.51     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.52     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.53     |    283 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.55     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.56     |    285 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.57     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |   7936 |     63 |     31 |      5 |      0 |
| Math.multiply.58     |    283 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     31 |      5 |      0 |
| Math.multiply.59     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     31 |      5 |      0 |
| Math.multiply.60     |    285 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     31 |      5 |      0 |
| Math.multiply.61     |    286 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     31 |      5 |      0 |
| Math.multiply.62     |    285 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     31 |      5 |      0 |
| Math.multiply.63     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     31 |      5 |      0 |
| Math.multiply.64     |    285 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     31 |      5 |      0 |
| Math.multiply.65     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     31 |      5 |      0 |
| Math.multiply.66     |    283 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     63 |      5 |      0 |
| Math.multiply.67     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     63 |      5 |      0 |
| Math.multiply.68     |    285 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     63 |      5 |      0 |
| Math.multiply.69     |    284 |    278 |    271 |      0 |   2073 |   8192 |     63 |  16128 |     63 |     63 |      5 |      0 |
| Math.multiply.70     |    283 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      5 |      0 |
| Math.multiply.71     |    284 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      5 |      0 |
| Math.multiply.72     |    285 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      5 |      0 |
| Math.multiply.73     |    284 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      5 |      0 |
| Math.multiply.74     |    283 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.75     |    283 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.34     |    284 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.35     |    285 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.36     |    284 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.37     |    285 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.38     |    286 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.39     |    285 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.40     |    284 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.41     |    284 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.42     |    283 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.76     |    284 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.77     |    283 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.78     |    283 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.82     |    284 |    278 |    271 |      0 |   2073 |  16384 |     63 |  16128 |     63 |     63 |      6 |      0 |
| .createShiftedMap.83 |    272 |    266 |    261 |      0 |   2247 |   1672 |    261 |   2247 |   3624 |      0 |      0 |   3624 |
| .createShiftedMap.45 |    271 |    266 |    261 |      0 |   2247 |   1672 |    261 |   2247 |   3624 |      0 |      0 |   3624 |
| .createShiftedMap.46 |    270 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      0 |   3624 |
| .createShiftedMap.47 |    271 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      0 |  16128 |
| .createShiftedMap.48 |    270 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      0 |  16128 |
| .createShiftedMap.49 |    271 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      0 |      0 |
| .createShiftedMap.50 |    272 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      0 |      0 |
| .createShiftedMap.51 |    271 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      0 |      1 |
| .createShiftedMap.52 |    270 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |      1 |
| .createShiftedMap.53 |    270 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |      1 |
| .createShiftedMap.30 |    271 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |      1 |
| .createShiftedMap.31 |    272 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |      1 |
| .createShiftedMap.32 |    271 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |     -1 |
| .createShiftedMap.33 |    271 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |      0 |
| .createShiftedMap.34 |    270 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |      0 |
| .createShiftedMap.35 |    271 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |      1 |
| .createShiftedMap.36 |    272 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |      1 |
| .createShiftedMap.37 |    271 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |   3625 |
| .createShiftedMap.38 |    272 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |   3625 |
| .createShiftedMap.39 |    273 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |   3625 |
| .createShiftedMap.40 |    272 |    266 |    261 |      0 |   3624 |   1672 |    261 |   2247 |   3624 |      0 |      1 |   3625 |
| .createShiftedMap.41 |    271 |    266 |    261 |      0 |   2248 |   1672 |    261 |   2247 |   3624 |      0 |      1 |   3625 |
| .createShiftedMap.42 |    272 |    266 |    261 |      0 |   2248 |   1672 |    261 |   2247 |   3624 |      0 |      1 |   3625 |
| .createShiftedMap.43 |    273 |    266 |    261 |      0 |   2248 |   1672 |    261 |   2247 |   3624 |      0 |      1 |   3625 |
| .createShiftedMap.44 |    278 |    278 |    271 |      0 |   2248 |     63 |    256 |  16128 |     63 |     63 |      6 |      0 |
| Math.multiply.0      |    283 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.1      |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.2      |    285 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.3      |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.4      |    285 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.5      |    286 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.6      |    285 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.7      |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.8      |    285 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.9      |    286 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.10     |    285 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.11     |    286 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.12     |    287 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.13     |    286 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.14     |    285 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.15     |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.16     |    283 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.17     |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.18     |    289 |    289 |    283 |      0 |   2248 |     63 |   4194 |    256 |      0 |   4533 |    290 |    284 |
| Math.abs.0           |    289 |    289 |    283 |      0 |   2248 |     63 |   4194 |    256 |      0 |   4533 |    290 |    284 |
| Math.abs.1           |    290 |    289 |    283 |      0 |   2248 |     63 |   4194 |     63 |      0 |   4533 |    290 |    284 |
| Math.abs.2           |    291 |    289 |    283 |      0 |   2248 |     63 |   4194 |     63 |      0 |   4533 |    290 |    284 |
| Math.abs.3           |    290 |    289 |    283 |      0 |   2248 |     63 |   4194 |      0 |      0 |   4533 |    290 |    284 |
| Math.abs.4           |    289 |    289 |    283 |      0 |   2248 |     63 |   4194 |      0 |      0 |   4533 |    290 |    284 |
| Math.abs.5           |    289 |    289 |    283 |      0 |   2248 |     63 |   4194 |      0 |      0 |   4533 |    290 |    284 |
| Math.abs.9           |    290 |    289 |    283 |      0 |   2248 |     63 |   4194 |     63 |      0 |   4533 |    290 |    284 |
| Math.multiply.10     |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.19     |    283 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.20     |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.21     |    289 |    289 |    283 |      0 |   2248 |    256 |   4197 |     63 |      0 |   4533 |    290 |    284 |
| Math.abs.0           |    289 |    289 |    283 |      0 |   2248 |    256 |   4197 |     63 |      0 |   4533 |    290 |    284 |
| Math.abs.1           |    290 |    289 |    283 |      0 |   2248 |    256 |   4197 |    256 |      0 |   4533 |    290 |    284 |
| Math.abs.2           |    291 |    289 |    283 |      0 |   2248 |    256 |   4197 |    256 |      0 |   4533 |    290 |    284 |
| Math.abs.3           |    290 |    289 |    283 |      0 |   2248 |    256 |   4197 |      0 |      0 |   4533 |    290 |    284 |
| Math.abs.4           |    289 |    289 |    283 |      0 |   2248 |    256 |   4197 |      0 |      0 |   4533 |    290 |    284 |
| Math.abs.5           |    289 |    289 |    283 |      0 |   2248 |    256 |   4197 |      0 |      0 |   4533 |    290 |    284 |
| Math.abs.9           |    290 |    289 |    283 |      0 |   2248 |    256 |   4197 |    256 |      0 |   4533 |    290 |    284 |
| Math.multiply.10     |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.22     |    283 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.23     |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.24     |    285 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.25     |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.26     |    283 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.28     |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |      0 |      0 |      0 |      0 |
| Math.multiply.29     |    283 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.30     |    284 |    278 |    271 |      0 |   2248 |     63 |    256 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.31     |    283 |    278 |    271 |      0 |   2248 |    256 |    256 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.32     |    284 |    278 |    271 |      0 |   2248 |    256 |    256 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.33     |    283 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.34     |    284 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.35     |    285 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.36     |    284 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.37     |    285 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.38     |    286 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.39     |    285 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.40     |    284 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.41     |    284 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.42     |    283 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.43     |    284 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.44     |    285 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.45     |    284 |    278 |    271 |      0 |   2248 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.46     |    283 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.47     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.48     |    285 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.49     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.50     |    285 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.51     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.52     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.53     |    283 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.55     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.56     |    285 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.57     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |      0 |     63 |      0 |      0 |      0 |
| Math.multiply.58     |    283 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      0 |      0 |      0 |
| Math.multiply.59     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      0 |      0 |      0 |
| Math.multiply.60     |    285 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      0 |      0 |      0 |
| Math.multiply.61     |    286 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      0 |      0 |      0 |
| Math.multiply.62     |    285 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      0 |      0 |      0 |
| Math.multiply.63     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      0 |      0 |      0 |
| Math.multiply.64     |    285 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      0 |      0 |      0 |
| Math.multiply.65     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      0 |      0 |      0 |
| Math.multiply.66     |    283 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      1 |      0 |      0 |
| Math.multiply.67     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      1 |      0 |      0 |
| Math.multiply.68     |    285 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      1 |      0 |      0 |
| Math.multiply.69     |    284 |    278 |    271 |      0 |   2068 |    256 |     63 |    256 |     63 |      1 |      0 |      0 |
| Math.multiply.70     |    283 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      0 |      0 |
| Math.multiply.71     |    284 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      0 |      0 |
| Math.multiply.72     |    285 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      0 |      0 |
| Math.multiply.73     |    284 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      0 |      0 |
| Math.multiply.74     |    283 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.75     |    283 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.34     |    284 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.35     |    285 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.36     |    284 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.37     |    285 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.38     |    286 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.39     |    285 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.40     |    284 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.41     |    284 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.42     |    283 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.43     |    284 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.44     |    285 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.45     |    284 |    278 |    271 |      0 |   2068 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.46     |    283 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.47     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.48     |    285 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.49     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.50     |    285 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.51     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.52     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.53     |    283 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.55     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.56     |    285 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.57     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    256 |     63 |      1 |      1 |      0 |
| Math.multiply.58     |    283 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      1 |      1 |      0 |
| Math.multiply.59     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      1 |      1 |      0 |
| Math.multiply.60     |    285 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      1 |      1 |      0 |
| Math.multiply.61     |    286 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      1 |      1 |      0 |
| Math.multiply.62     |    285 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      1 |      1 |      0 |
| Math.multiply.63     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      1 |      1 |      0 |
| Math.multiply.64     |    285 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      1 |      1 |      0 |
| Math.multiply.65     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      1 |      1 |      0 |
| Math.multiply.66     |    283 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      3 |      1 |      0 |
| Math.multiply.67     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      3 |      1 |      0 |
| Math.multiply.68     |    285 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      3 |      1 |      0 |
| Math.multiply.69     |    284 |    278 |    271 |      0 |   2069 |    512 |     63 |    768 |     63 |      3 |      1 |      0 |
